listing_id,source,source_listing_id,city,neighborhood,region,latitude,longitude,surface_m2,bedrooms,bathrooms,furnished_status,parking,balcony,sea_view,price_mad,price_per_m2,property_type,transaction_type,publication_date,publication_date_status,scraped_at,url,validation_status,validation_reasons,deduplication_status,duplicate_of,title_raw,price_raw,location_raw,details_raw,source_record_path
mubawab.ma:content:c0faf2e86cb70c17dfa68a49,mubawab.ma,,Casablanca,,Casablanca-Settat,,,82.0,2.0,2.0,unknown,unknown,unknown,unknown,1188850.0,14498.17,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement haut de standing à zenata ecocity,1 188 850 DH,"Zenata, Zenata",82 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c0ffd00bc34b3fd8a63a0893,mubawab.ma,,Casablanca,,Casablanca-Settat,,,66.0,2.0,1.0,unknown,unknown,unknown,unknown,350000.0,5303.03,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement en vente à Taza. 2 chambres agréables. Grand b...,350 000 DH,"Taza, Taza",66 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c103f9d5761eb01ddc476690,mubawab.ma,,Rabat,L'Ocean,Rabat-Salé-Kenitra,,,79.0,3.0,2.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Appartement en vente à L'Ocean. 1 Pièce,Prix à consulter,"L'Ocean, Rabat",79 m² 1 Pièce 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c10b564898191d3f48c3166d,mubawab.ma,,Casablanca,,Casablanca-Settat,,,80.0,1.0,1.0,unknown,unknown,unknown,unknown,1190000.0,14875.0,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_or_invalid_neighborhood|unknown_property_type,unique,,Studio à vendre 80 m² Bd Abdelmoumen Casablanca,1 190 000 DH,Casablanca,80 m² 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c111760fed90c3603079cc47,mubawab.ma,,Marrakech,Ennakhil (Palmeraie),Marrakech-Safi,,,71.0,2.0,1.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,À vendre appartement à Marrakech,173 000 EUR,"Ennakhil (Palmeraie), Marrakech",71 m² 4 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c117cea42828b392e50f24b2,mubawab.ma,,Rabat,Haut Agdal,Rabat-Salé-Kenitra,,,180.0,3.0,2.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Appartement 180m haut Agdal,Prix à consulter,"Haut Agdal, Rabat",180 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1394688694019c62a863fc8,mubawab.ma,,Casablanca,,Casablanca-Settat,,,70.0,3.0,2.0,unknown,unknown,unknown,unknown,200000.0,2857.14,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement 70m2 Had Soualem,200 000 DH,"Had Soualem, Had Soualem",70 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c167d18109a837ed0aefdf7a,mubawab.ma,,Casablanca,,Casablanca-Settat,,,71.0,2.0,1.0,unknown,unknown,unknown,unknown,640000.0,9014.08,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement bel air,640 000 DH,"Aïn Harrouda, Aïn Harrouda",71 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c18d6d6b9ad757546b8b0059,mubawab.ma,,Casablanca,,Casablanca-Settat,,,120.0,3.0,2.0,unknown,unknown,unknown,unknown,660000.0,5500.0,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement à vendre 120 m² à Ain Harrouda,660 000 DH,"Aïn Harrouda, Aïn Harrouda",120 m² 6 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1ac760a7b16b03789e02696,mubawab.ma,,Casablanca,,Casablanca-Settat,,,172.0,3.0,2.0,unknown,unknown,unknown,unknown,3500000.0,20348.84,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement neuf à la vente,3 500 000 DH,"El Menzeh, El Menzeh",172 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1af709abc6b814c33581ce3,mubawab.ma,,Casablanca,,Casablanca-Settat,,,73.0,2.0,1.0,unknown,unknown,unknown,unknown,975000.0,13356.16,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement en vente à Sidi Rahal Chatai. 3 pièces confortab...,975 000 DH,"Sidi Rahal Chatai, Sidi Rahal Chatai",73 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1b18de8fee113f36109ee28,mubawab.ma,,Marrakech,Hivernage,Marrakech-Safi,,,244.0,3.0,2.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Marrakech I Hivernage,Prix à consulter,"Hivernage, Marrakech",244 m² 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1b90a41cec9fe0c2ebd60f7,mubawab.ma,,Casablanca,,Casablanca-Settat,,,172.0,3.0,3.0,unknown,unknown,unknown,unknown,3600000.0,20930.23,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Bel appart à la vente,3 600 000 DH,"Ville Verte, Bouskoura",172 m² 4 Pièces 3 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1b992e1a7906fecef4fa1b9,mubawab.ma,,Tanger,Moujahidine,Tangier-Tetouan-Al Hoceima,,,74.0,2.0,1.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Appartement à l'achat à Moujahidine. 2 chambres agréables,Prix à consulter,"Moujahidine, Tanger",74 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1bb5bc1c3ab37cbaaa16da2,mubawab.ma,,Casablanca,,Casablanca-Settat,,,110.0,3.0,1.0,furnished,unknown,unknown,unknown,820000.0,7454.55,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Superbe appartement à vendre à Saïdia. 5 pièces. Meublé,820 000 DH,"Saïdia, Saïdia",110 m² 5 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1c94ca4ab484c6cb05e9792,mubawab.ma,,Marrakech,Camp Al Ghoul,Marrakech-Safi,,,126.0,2.0,2.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Appartement lumineux 2 chambres avec suite parentale,190 000 EUR,"Camp Al Ghoul, Marrakech",126 m² 4 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1e14b457cdc08e35dfaa3d0,mubawab.ma,,Casablanca,,Casablanca-Settat,,,200.0,4.0,3.0,unknown,unknown,unknown,unknown,4500000.0,22500.0,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement haut standing mis en vente avec l’ensemble de so...,4 500 000 DH,"Ville Verte, Bouskoura",200 m² 5 Pièces 4 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c1fc5e48e68a0eb830b907cc,mubawab.ma,,Casablanca,,Casablanca-Settat,,,100.0,2.0,1.0,unknown,unknown,unknown,unknown,670000.0,6700.0,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,A vendre apartement a berkane rue de fes centre,670 000 DH,"Berkane, Berkane",100 m² 2 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c2464ee883c4733c6dc52e74,mubawab.ma,,Casablanca,,Casablanca-Settat,,,58.0,2.0,1.0,unknown,unknown,unknown,unknown,300000.0,5172.41,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Superbe appartement à vendre à Errahma. Surface totale 58 m²...,300 000 DH,"Errahma, Errahma",58 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c269a9d99e6db60cbd80cf6b,mubawab.ma,,Tanger,Tanja Balia,Tangier-Tetouan-Al Hoceima,,,2365.0,2.0,1.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Imeuble neuf avendre equipe pour apart hotel,Prix à consulter,"Tanja Balia, Tanger",2365 m² 24 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c2742dfac9e267f8264f8306,mubawab.ma,,Casablanca,,Casablanca-Settat,,,80.0,2.0,1.0,unknown,unknown,unknown,unknown,480000.0,6000.0,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement de luxe à vendre avec terrasse liée à l'appartem...,480 000 DH,"Azemmour, Azemmour",80 m² 2 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c275fddd6a1a749a5496c2ae,mubawab.ma,,Casablanca,,Casablanca-Settat,,,124.0,2.0,3.0,unknown,unknown,unknown,unknown,3700000.0,29838.71,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood|unknown_property_type,unique,,Duplexe à vendre résidence Tamourit Tafghazout bay,3 700 000 DH,"Taghazout, Taghazout",124 m² 3 Pièces 2 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c27856d5917a639bedf00e8b,mubawab.ma,,Marrakech,Route de Tahanaout,Marrakech-Safi,,,250.0,4.0,2.0,unknown,unknown,unknown,unknown,,,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price|unknown_property_type,unique,,Villa joud,Prix à consulter,"Route de Tahanaout, Marrakech",250 m² 5 Pièces 4 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c27baebae1edf994edd1433d,mubawab.ma,,Essaouira,Borj,Marrakech-Safi,,,80.0,3.0,1.0,furnished,unknown,unknown,unknown,,,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price|unknown_property_type,unique,,Lumineux appartement meublé 3 chambres près café la maison g...,95 000 EUR,"Borj, Essaouira",80 m² 5 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c29eb5df2fba992496e986c6,mubawab.ma,,Casablanca,,Casablanca-Settat,,,50.0,1.0,1.0,unknown,unknown,unknown,unknown,1100000.0,22000.0,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement Résidence Costa Cabo Martil,1 100 000 DH,"Martil, Martil",50 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c2c42e5f57049b6128cfdc78,mubawab.ma,,Casablanca,Roches Noires,Casablanca-Settat,,,74.0,1.0,1.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Café à vendre fonds et mur très bon emplacement,Prix à consulter,"Roches Noires, Casablanca",74 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c2f0fa2860345a24545fb115,mubawab.ma,,Casablanca,,Casablanca-Settat,,,54.0,2.0,1.0,unknown,unknown,unknown,unknown,297500.0,5509.26,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement ensoleillé 54m² 5min de Morocco Mall,297 500 DH,"Dar Bouazza, Dar Bouazza",54 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c2f22887c26ae94043802384,mubawab.ma,,Casablanca,,Casablanca-Settat,,,72.0,1.0,2.0,unknown,unknown,unknown,unknown,660000.0,9166.67,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement magnifique à vendre dans le quartier administrat...,660 000 DH,"Quartier Industriel, Bouznika",72 m² 2 Pièces 1 Ch. 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c3199418951dafbc3e3eb29d,mubawab.ma,,Casablanca,,Casablanca-Settat,,,93.0,2.0,2.0,unknown,unknown,unknown,unknown,1361000.0,14634.41,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Superbe appartement 2 chambres à vendre. Vue piscine,1 361 000 DH,Zenata,93 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c32761afc1bf247f25ff6ebc,mubawab.ma,,Casablanca,,Casablanca-Settat,,,90.0,2.0,2.0,unknown,unknown,unknown,unknown,1370000.0,15222.22,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement à vendre,1 370 000 DH,"Sidi Rahal Chatai, Sidi Rahal Chatai",90 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c33167ccb39107dd3dbd9c31,mubawab.ma,,Essaouira,Raounak,Marrakech-Safi,,,65.0,2.0,1.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Superbe appartement avec terrasse privative à Erraounak,120 000 EUR,"Raounak, Essaouira",65 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c3461e20a17d38251df3f448,mubawab.ma,,Agadir,Hay Mohammadi,Souss-Massa,,,50.0,2.0,1.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Appartement avendre falomlil a hay mohammadi,Prix à consulter,"Hay Mohammadi, Agadir",50 m² 2 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c34bcd86c33b4f25885e30e6,mubawab.ma,,Casablanca,,Casablanca-Settat,,,58.0,2.0,3.0,furnished,unknown,unknown,unknown,460000.0,7931.03,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Vend appartement à Asilah. 2 belles chambres. Meublé,460 000 DH,"Asilah, Asilah",58 m² 2 Pièces 2 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c36ffb9a1a7e3be97d49d7d5,mubawab.ma,,Casablanca,,Casablanca-Settat,,,110.0,2.0,2.0,unknown,unknown,unknown,unknown,8500.0,77.27,appartement,unknown,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_transaction|implausible_price|missing_city|price_per_m2_outlier|missing_or_invalid_neighborhood,unique,,"Bouskoura prestigia, location appartement vide, deux chambre...",8 500 DH,"Bouskoura Ville, Bouskoura",110 m² 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c39d65c3ff307174d539a1d6,mubawab.ma,,Casablanca,,Casablanca-Settat,,,82.0,2.0,1.0,furnished,unknown,unknown,unknown,1040000.0,12682.93,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement meublé de haut standing a vendre,1 040 000 DH,"Saïdia, Saïdia",82 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c3b1c3375723624f82059fbd,mubawab.ma,,Tétouan,El Ensanche,Tangier-Tetouan-Al Hoceima,,,260.0,6.0,2.0,unknown,unknown,unknown,unknown,,,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price|unknown_property_type,unique,,"Duplex 260 m², Double Façade, Cœur de Tétouan",Prix à consulter,"El Ensanche, Tétouan",260 m² 6 Pièces 6 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c3cd9a7057eb145d9602e7ff,mubawab.ma,,Casablanca,,Casablanca-Settat,,,141.0,4.0,4.0,unknown,unknown,unknown,unknown,3000000.0,21276.6,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,"Appartement à Vendre de 141.0 m² à Bouskoura, Ville Verte",3 000 000 DH,"Ville Verte, Bouskoura",141 m² 6 Pièces 4 Chambres 4 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c3da7234c1b08a2da174d08e,mubawab.ma,,Casablanca,,Casablanca-Settat,,,110.0,3.0,1.0,unknown,unknown,unknown,unknown,1250000.0,11363.64,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,warning,missing_or_invalid_neighborhood,unique,,"Appartement à vendre 110 m², 3 chambres Al Mostakbal Casabla...",1 250 000 DH,Casablanca,110 m² 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c3dae86286d62f05a2c43867,mubawab.ma,,Casablanca,,Casablanca-Settat,,,87.0,3.0,1.0,unknown,unknown,unknown,unknown,750000.0,8620.69,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,A vendre appartement très agréable,750 000 DH,"Ain Attig, Ain Attig",87 m² 3 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c3e7e845f0b1686178a260b5,mubawab.ma,,Casablanca,,Casablanca-Settat,,,75.0,2.0,2.0,unknown,unknown,unknown,unknown,695000.0,9266.67,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement neuf à vendre à Victoria,695 000 DH,"Victoria, Bouskoura",75 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c3f02eb481e1333295a0d8be,mubawab.ma,,Fès,Nouvelle Ville,Fez-Meknes,,,85.0,3.0,2.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,"Appartements & magasins à vendre – Quartier Atlas, Fès",Prix à consulter,"Nouvelle Ville, Fès",85 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c3f2d71830704b08c06a379b,mubawab.ma,,Tanger,Centre,Tangier-Tetouan-Al Hoceima,,,95.0,3.0,1.0,furnished,unknown,unknown,unknown,,,appartement,unknown,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_transaction|missing_price,unique,,Appartement meublé à louer par nuitée,Prix à consulter,"Centre, Tanger",95 m² 3 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c4053fde52dcd6765a548c7d,mubawab.ma,,Kénitra,Maghrib Arabi,Rabat-Salé-Kenitra,,,,2.0,2.0,unknown,unknown,unknown,unknown,680000.0,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_surface,unique,,Appartement en vente à Maghrib Arabi. 2 belles chambres,680 000 DH,"Maghrib Arabi, Kénitra",2 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c4151a7ea219bfe2ebfd4612,mubawab.ma,,Casablanca,,Casablanca-Settat,,,38.0,1.0,1.0,unknown,unknown,unknown,unknown,580000.0,15263.16,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Bel appartement à vendre à Dar Bouazza. Superficie 38 m². Ré...,580 000 DH,"Dar Bouazza, Dar Bouazza",38 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c4242353d00dd6f868bacc1f,mubawab.ma,,El Jadida,Essaada,Casablanca-Settat,,,70.0,2.0,1.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Appartement a vendre a el jadida,Prix à consulter,"Essaada, El Jadida",70 m² 5 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c435ae04b7b21c9a1f080041,mubawab.ma,,Casablanca,,Casablanca-Settat,,,75.0,2.0,1.0,furnished,unknown,unknown,unknown,780000.0,10400.0,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,À Vendre: Bel Appartement Meublé à Saidia,780 000 DH,"Saïdia, Saïdia",75 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c46630c0e6f9e1374a27fe3d,mubawab.ma,,Casablanca,,Casablanca-Settat,,,93.0,3.0,2.0,unknown,unknown,unknown,unknown,1200000.0,12903.23,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement a vende residance marina sidi rah t1,1 200 000 DH,"Sidi Rahal Chatai, Sidi Rahal Chatai",93 m² 1 Pièce 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c46bcdf5129290f0a0b04922,mubawab.ma,,Casablanca,,Casablanca-Settat,,,143.0,3.0,2.0,unknown,unknown,unknown,unknown,1750000.0,12237.76,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement en vente. 3 chambres agréables,1 750 000 DH,Zenata,143 m² 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c47ba3c1f2cb22ef978b71d5,mubawab.ma,,Kénitra,Centre,Rabat-Salé-Kenitra,,,76.0,2.0,2.0,furnished,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_price,unique,,Vend appartement en Centre. 2 chambres agréables. Meublé,Prix à consulter,"Centre, Kénitra",76 m² 2 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c47e7e7e9ab736c981dad410,mubawab.ma,,Casablanca,,Casablanca-Settat,,,60.0,1.0,2.0,unknown,unknown,unknown,unknown,1350000.0,22500.0,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Très bel appartement à vendre 60 m2 à Cabo Negro,1 350 000 DH,"M'Diq, M'Diq",60 m² 1 Pièce 1 Ch. 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c47f92c5b76210ad3b96f082,mubawab.ma,,Casablanca,,Casablanca-Settat,,,120.0,2.0,2.0,unknown,unknown,unknown,unknown,2100000.0,17500.0,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Vend joli appartement h stand PLAGE DES NATIONS,2 100 000 DH,"Sidi Bouknadel, Sidi Bouknadel",120 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c482c3bfe7193b692ee7d803,mubawab.ma,,Casablanca,,Casablanca-Settat,,,52.0,1.0,1.0,unknown,unknown,unknown,unknown,810000.0,15576.92,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement à vendre. Surface totale 52 m²,810 000 DH,Zenata,52 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c48485e250ff65db58f62ef9,mubawab.ma,,Casablanca,,Casablanca-Settat,,,94.0,2.0,2.0,unknown,unknown,unknown,unknown,600000.0,6382.98,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement RDC 94m2 Ryad Sahel,600 000 DH,"Had Soualem, Had Soualem",94 m² 2 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c496c540fab4d90047f8129f,mubawab.ma,,Casablanca,,Casablanca-Settat,,,75.0,3.0,1.0,unknown,unknown,unknown,unknown,590000.0,7866.67,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement en vente à Médiouna. Surface de 75 m²,590 000 DH,Médiouna,75 m² 4 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c498899afa73192cb4e7d5c4,mubawab.ma,,Casablanca,,Casablanca-Settat,,,140.0,2.0,1.0,furnished,unknown,unknown,unknown,2200000.0,15714.29,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,missing_city|missing_or_invalid_neighborhood,unique,,Appartement meublé 2 chambres Rez de jardin au royal golf pu...,2 200 000 DH,"Azemmour, Azemmour",140 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
